Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[5]	[[5.145758948099996, 266.19930317275]]	[-29.93362321652, 89.99896029652]	0.980951235435169	0.8651737328495388	2	503.48518810134675	49997	40986	0.07692307692307693	1006.9703762026935	4627	4627	770	770	1	0.9580403285226038	362.9266666666667	0.980951235435169	0.980951235435169	0.9622653263017844	1
[5]	[[228.7368509755, 543.10177942715]]	[84.98453868647499, 193.257009913525]	0.9251932393914662	0.7891901855142041	1	530.5015693109141	49989	40991	0.07692307692307693	548.5337020483032	4500	4998	749	832	1	0.9073135462369794	333.55466666666666	0.9251932393914662	0.9251932393914662	0.8559825302156749	1
[5]	[[17.85703081759999, 379.69880262099997]]	[5.119478466474995, 66.86961904367]	0.3682246044810274	0.44103357457912107	1	517.5010414175484	49997	41055	0.07692307692307693	519.6263017719356	3102	6382	521	1070	1	0.3310580649040776	142.93333333333334	0.3682246044810274	0.3682246044810274	0.13558935934520905	1
[5]	[[0.18603377285000988, 294.47119538239997]]	[-47.366909300669995, 128.16637287009502]	0.6800819905549882	0.8392424537052348	3	520.866755503554	49997	41274	0.07692307692307693	1562.600266510662	5036	5036	865	865	1	0.6740968627533075	204.7166666666667	0.6800819905549882	0.6800819905549882	0.46251151387723505	1
[5]	[[269.66186273425, 529.7991199657499]]	[76.14589237633001, 151.03286474541]	0.8546680101670472	0.7224009015483916	1	524.8164021270503	49989	41280	0.07692307692307693	539.6506283235161	3293	4108	566	707	1	0.8485282635709152	239.83733333333333	0.8546680101670472	0.8546680101670472	0.7304574076028999	1
[5]	[[269.66186273425, 543.10177942715]]	[107.72387625458998, 188.165376819805]	0.8805645472207262	0.6878720587693925	1	524.8164021270503	49965	41307	0.07692307692307693	539.6506283235161	3087	4095	533	707	1	0.8706700429866729	281.77933333333334	0.8805645472207262	0.8805645472207262	0.7753939218220425	1
[5]	[[176.56010229215002, 544.03069681135]]	[60.765390372465, 188.165376819805]	0.8781940756638227	0.8225074149583533	1	527.5231419903265	49989	41307	0.07692307692307693	543.8799093598852	5686	5807	981	1002	1	0.850308742476963	325.692	0.8781940756638227	0.8781940756638227	0.771224834531036	1
[5]	[[239.20204698865, 540.4210815333]]	[82.755837233335, 188.165376819805]	0.9763271975824804	0.8453067439763213	1	528.8432465448789	49989	41337	0.07692307692307693	545.9425727263731	4460	4605	773	798	1	0.9483610306350736	361.764	0.9763271975824804	0.9763271975824804	0.9532147967392598	1
[5]	[[250.32510564039998, 540.4210815333]]	[76.14589237633001, 193.257009913525]	0.9765676826807137	0.8727077149302419	2	528.3989102274966	49989	41490	0.07692307692307693	1090.4965944609269	4346	4346	766	766	1	0.9579831592903956	340.61466666666666	0.9765676826807137	0.9765676826807137	0.9536844388563791	1
[5]	[[302.89181237635, 540.4210815333]]	[84.98453868647499, 188.165376819805]	0.9836143934169163	0.8932094489898044	1	506.81960765093186	49965	41515	0.07692307692307693	511.53063695458104	3434	3434	607	607	1	0.9746485460694879	303.9046666666666	0.9836143934169163	0.9836143934169163	0.967497274936928	1
[5]	[[302.89181237635, 540.4210815333]]	[88.062667272465, 161.76309435169]	0.9633154047961079	0.8376318545652701	2	506.81960765093186	49965	41541	0.07692307692307693	1023.0612739091621	3183	3425	564	607	1	0.9548991105154125	288.42199999999997	0.9633154047961079	0.9633154047961079	0.9279765691174892	1
[5]	[[-31.531384385400003, 271.0976857631]]	[-15.507652434249998, 91.25908233082001]	0.9935331551978639	0.861256516594327	1	503.58155152337065	49997	41628	0.07692307692307693	503.58155152337065	4434	4434	795	795	1	0.9545535802499057	369.41	0.9935331551978639	0.9935331551978639	0.9871081304774227	1
[5]	[[-49.724426777000005, 326.5271791368]]	[-3.2625912848299983, 67.77886389425001]	0.5613892522151788	0.5399927401650065	1	521.1734685205325	49997	41656	0.07692307692307693	521.1734685205325	3271	5422	588	975	1	0.5504546317694852	205.8	0.5613892522151788	0.5613892522151788	0.3151578925027176	1
[5]	[[195.95593572375, 494.53545686575]]	[66.567062980195, 161.76309435169]	0.9247006963957098	0.8223968773670383	1	530.1918630053998	49989	41781	0.07692307692307693	548.0497859459372	4836	5033	882	918	1	0.9021560639173628	342.216	0.9247006963957098	0.9247006963957098	0.8550713779147108	1
[5]	[[-25.34902738240001, 266.19930317275]]	[-39.608660513525, 91.25908233082001]	0.9833310203940304	0.8631902162140597	2	503.4833854205559	49997	41851	0.07692307692307693	1006.9667708411118	4257	4257	784	784	1	0.9557341448011962	364.2986666666667	0.9833310203940304	0.9833310203940304	0.966939895669165	1
[5]	[[228.7368509755, 540.4210815333]]	[66.567062980195, 188.165376819805]	0.9484071086680297	0.8620598492791385	1	530.5015693109141	49989	41930	0.07692307692307693	548.5337020483032	4488	4488	832	832	1	0.9342326468810438	318.9333333333333	0.9484071086680297	0.9484071086680297	0.8994760437720518	1
[5]	[[176.56010229215002, 497.78226062365]]	[88.062667272465, 195.568783466665]	0.6489561129303634	0.6353508453824748	2	527.5231419903265	49989	41960	0.07692307692307693	1087.7598187197705	3844	5330	716	994	1	0.6363578924537576	236.22933333333333	0.6489561129303634	0.6489561129303634	0.4211440365096865	1
[5]	[[-31.531384385400003, 210.6032391331]]	[4.812231413334999, 67.77886389425001]	0.963378398524702	0.8005436637381742	4	485.9605685397498	49997	42015	0.07692307692307693	1943.842274158999	2887	3253	544	613	1	0.9502954228156993	321.68533333333335	0.963378398524702	0.963378398524702	0.9280979387440195	1
[5]	[[-49.724426777000005, 379.69880262099997]]	[66.567062980195, 85.84712308739]	0.11696124006085495	0.15924301576069366	1	517.359431601385	49876	42071	0.07692307692307693	519.4492895017313	979	5964	185	1128	1	0.10343208729464778	45.879999999999995	0.11696124006085495	0.11696124006085495	0.013679931676572941	1
[5]	[[269.66186273425, 544.03069681135]]	[88.062667272465, 173.014913927535]	0.9925217157475672	0.8832642941265179	1	524.8164021270503	49989	42111	0.07692307692307693	539.6506283235161	3717	3717	707	707	1	0.9722196774401536	365.75466666666665	0.9925217157475672	0.9925217157475672	0.9850993562304946	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-39.608660513525, 89.99896029652]	0.9122507677071728	0.7897893695777177	3	520.866755503554	49997	42136	0.07692307692307693	1562.600266510662	4163	4540	793	865	1	0.8940380516385531	335.7033333333334	0.9122507677071728	0.9122507677071728	0.8322014631823262	1
[5]	[[239.20204698865, 529.7991199657499]]	[76.14589237633001, 151.03286474541]	0.8760423732986072	0.7343508346358107	2	528.8432465448789	49989	42138	0.07692307692307693	1091.8851454527462	3437	4176	657	798	1	0.8645823660154858	288.856	0.8760423732986072	0.8760423732986072	0.7674502398146563	1
[5]	[[-49.724426777000005, 326.5271791368]]	[-23.225487213960005, 67.77886389425001]	0.5610581310237003	0.539881237871551	1	521.1734685205325	49997	42159	0.07692307692307693	521.1734685205325	3077	5109	588	975	1	0.5501269100186928	205.8	0.5610581310237003	0.5610581310237003	0.3147862263878076	1
[5]	[[228.7368509755, 544.03069681135]]	[66.567062980195, 173.014913927535]	0.9483307956952332	0.8619672413973276	1	530.5015693109141	49989	42196	0.07692307692307693	548.5337020483032	4332	4332	832	832	1	0.9341405154337072	318.9333333333333	0.9483307956952332	0.9483307956952332	0.8993312980639541	1
[5]	[[0.18603377285000988, 266.19930317275]]	[16.562440989905, 83.41732827169]	0.83921657394823	0.6702586770825796	1	503.4833854205559	49997	42226	0.07692307692307693	503.4833854205559	3029	4058	586	784	1	0.8278803657314417	279.71733333333333	0.83921657394823	0.83921657394823	0.704284457989405	1
[5]	[[250.32510564039998, 497.78226062365]]	[76.14589237633001, 188.165376819805]	0.9773343336153132	0.874246694114133	2	528.3989102274973	49989	42244	0.07692307692307693	1090.496594460929	3923	3923	758	758	1	0.9589110493451978	337.0573333333333	0.9773343336153132	0.9773343336153132	0.9551823996632883	1
[5]	[[228.7368509755, 529.7991199657499]]	[66.567062980195, 195.568783466665]	0.9484098571467409	0.8620631865576407	1	530.5015693109141	49989	42244	0.07692307692307693	548.5337020483032	4304	4304	832	832	1	0.9342359650760028	318.9333333333333	0.9484098571467409	0.9484098571467409	0.8994812571331015	1
[5]	[[5.145758948099996, 210.6032391331]]	[16.562440989905, 89.99896029652]	0.8503464678754533	0.7038238118509799	1	485.97413349248916	49997	42321	0.07692307692307693	485.97413349248916	2375	3062	465	599	1	0.845268288444698	207.43	0.8503464678754533	0.8503464678754533	0.7230891154282594	1
[5]	[[0.18603377285000988, 173.19282948435]]	[-39.608660513525, 60.22953864454]	0.9999696457138935	0.9130816172448715	1	483.9385552792131	49997	42321	0.07692307692307693	483.9385552792131	2513	2513	491	491	1	0.9875198953345583	324.05999999999995	0.9999696457138935	0.9999696457138935	0.9999392923491696	1
[5]	[[-31.531384385400003, 246.8729271491]]	[-15.507652434249998, 66.86961904367]	0.9016171967013054	0.7211567883287753	1	494.2593718762914	49997	42347	0.07692307692307693	494.2593718762914	2951	3672	579	720	1	0.8893708618693715	301.08	0.9016171967013054	0.9016171967013054	0.8129135693875204	1
[5]	[[-31.69200072435001, 294.47119538239997]]	[4.812231413334999, 91.25908233082001]	0.8888973852856036	0.7615874501877093	2	520.866755503554	49997	42376	0.07692307692307693	1041.733511007108	3861	4401	759	865	1	0.8716979940000473	321.31	0.8888973852856036	0.8888973852856036	0.7901385615675828	1
[5]	[[-49.724426777000005, 271.0976857631]]	[-39.608660513525, 66.86961904367]	0.8177278460952425	0.653069898956145	3	503.58155152337065	49997	42392	0.07692307692307693	1510.7446545701118	2934	4033	579	795	1	0.8067325497762923	272.13	0.8177278460952425	0.8177278460952425	0.6686788302795647	1
[5]	[[195.95593572375, 494.53545686575]]	[80.633390933335, 161.76309435169]	0.8186761947426937	0.7150940980526272	2	530.1918630053998	49989	42415	0.07692307692307693	1096.0995718918743	3792	4645	749	918	1	0.8029690757482707	290.61199999999997	0.8186761947426937	0.8186761947426937	0.6702307118383769	1
[5]	[[-31.69200072435001, 210.6032391331]]	[-15.507652434249998, 98.15706513024]	0.9617240974829655	0.8755391478826805	2	485.9605685397498	49997	42417	0.07692307692307693	971.9211370794995	3096	3096	613	613	1	0.9558530315482391	259.50333333333333	0.9617240974829655	0.9617240974829655	0.9249132396794245	1
[5]	[[-31.531384385400003, 210.6032391331]]	[-31.158311021964998, 85.84712308739]	0.9796772355953731	0.8851798569293118	1	485.9605685397498	49997	42442	0.07692307692307693	485.9605685397498	3088	3088	613	613	1	0.9707581546575114	302.4133333333333	0.9796772355953731	0.9796772355953731	0.9597674859437922	1
[5]	[[269.66186273425, 544.03069681135]]	[88.062667272465, 189.215577593235]	0.9925892203373615	0.8834938527885061	2	524.8164021270503	49989	42465	0.07692307692307693	1079.3012566470322	3550	3550	707	707	1	0.972309447576708	365.75466666666665	0.9925892203373615	0.9925892203373615	0.9852333603299313	1
[5, 10]	[[250.32510564039998, 544.03069681135], [-0.4965463342, 2.816890286]]	[48.858985513045, 173.014913927535]	0.8547804254606198	0.856615329796745	2	544.9235870854758	49989	42465	0.15384615384615385	1089.8471741709516	2279	2279	454	454	1	0.8500639514740653	126.81733333333335	0.8547804254606198	0.8547804254606198	0.7306495757506383	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-3.2625912848299983, 91.25908233082001]	0.920152903264783	0.7982615968883032	3	520.866755503554	49997	42468	0.07692307692307693	1562.600266510662	4034	4347	803	865	1	0.9005225569437046	339.93666666666667	0.920152903264783	0.920152903264783	0.8466813653866092	1
[5]	[[-49.724426777000005, 166.01390431714998]]	[23.34190158676501, 85.84712308739]	0.5210122147776182	0.5106337904134893	1	484.9714928145421	49997	42512	0.07692307692307693	484.9714928145421	1339	2376	268	476	1	0.5180330218966607	92.832	0.5210122147776182	0.5210122147776182	0.2714537279474789	1
[5]	[[32.19715451410002, 337.6772535824]]	[-8.449675770240006, 113.39194969352499]	0.8788564612398339	0.8417196694739042	2	522.1858537418557	49997	42512	0.07692307692307693	1044.3717074837114	4586	4586	918	918	1	0.8656875193230616	295.596	0.8788564612398339	0.8788564612398339	0.7723886794630036	1
[5]	[[239.20204698865, 540.4210815333]]	[72.39531396232, 200.12912442367]	0.9682208847314163	0.8677353795653859	2	528.8432465448789	49989	42516	0.07692307692307693	1091.8851454527462	3983	3983	798	798	1	0.9498457453658002	335.69199999999995	0.9682208847314163	0.9682208847314163	0.9374516816300865	1
[5]	[[-49.724426777000005, 246.8729271491]]	[-30.248505873960006, 63.032392413960004]	0.8721170221130171	0.6826423010446409	1	494.2593718762914	49997	42538	0.07692307692307693	494.2593718762914	2703	3582	544	720	1	0.8612455636941317	282.88	0.8721170221130171	0.8721170221130171	0.7605881002592768	1
[5]	[[-49.724426777000005, 379.69880262099997]]	[-30.248505873960006, 103.19452237753501]	0.5500369873322282	0.6844695828176186	2	517.359431601385	49997	42556	0.07692307692307693	1038.8985790034626	4551	5598	917	1128	1	0.4444969248553121	227.41600000000005	0.5500369873322282	0.5500369873322282	0.30254068743351376	1
[5]	[[0.18603377285000988, 266.19930317275]]	[-8.449675770240006, 85.84712308739]	0.9780607652258102	0.8398041637956284	1	503.4833854205559	49997	42556	0.07692307692307693	503.4833854205559	3769	3888	760	784	1	0.9465878915910411	362.7733333333333	0.9780607652258102	0.9780607652258102	0.9566028604740974	1
[5]	[[228.7368509755, 529.7991199657499]]	[84.98453868647499, 188.165376819805]	0.9251819147175394	0.7891790390051754	1	530.5015693109141	49989	42606	0.07692307692307693	548.5337020483032	3698	4105	749	832	1	0.9073023378273037	333.55466666666666	0.9251819147175394	0.9251819147175394	0.8559615753204124	1
[5]	[[-49.724426777000005, 245.04839182715]]	[-3.2625912848299983, 67.77886389425001]	0.9116605679034994	0.7332514665971345	2	494.2593718762914	49997	42675	0.07692307692307693	988.5187437525828	2871	3503	588	718	1	0.898056510092935	306.544	0.9116605679034994	0.9116605679034994	0.8311249910701309	1
[5]	[[239.20204698865, 544.03069681135]]	[76.14589237633001, 197.691229766665]	0.974248778207989	0.868441980104699	2	528.8432465448789	49989	42711	0.07692307692307693	1091.8851454527462	3880	3880	798	798	1	0.9553305208327277	354.844	0.974248778207989	0.974248778207989	0.9491606818397594	1
[5]	[[-31.531384385400003, 245.04839182715]]	[-30.248505873960006, 98.15706513024]	0.9615507454362513	0.8697085433758154	3	494.2593718762914	49997	42728	0.07692307692307693	1482.7781156288743	3484	3484	718	718	1	0.9518637071487536	303.9533333333333	0.9615507454362513	0.9615507454362513	0.9245798360490105	1
[5]	[[195.95593572375, 544.03069681135]]	[88.062667272465, 189.215577593235]	0.7737639187712877	0.6834298008561972	1	530.1918630053997	49989	42837	0.07692307692307693	548.0497859459371	3454	4452	724	933	1	0.7589435415402807	273.67199999999997	0.7737639187712877	0.7737639187712877	0.5987106019922999	1
[5]	[[-49.724426777000005, 246.8729271491]]	[-30.248505873960006, 103.19452237753501]	0.9484538993628887	0.8666010697218931	1	494.2593718762914	49997	42856	0.07692307692307693	494.2593718762914	3431	3431	720	720	1	0.9403309863615062	279.84000000000003	0.9484538993628887	0.9484538993628887	0.8995647992166687	1
[5]	[[228.7368509755, 529.7991199657499]]	[66.567062980195, 200.12912442367]	0.9483776389502989	0.862024074748891	1	530.5015693109141	49989	42888	0.07692307692307693	548.5337020483032	3943	3943	832	832	1	0.9341970685560536	318.9333333333333	0.9483776389502989	0.9483776389502989	0.8994201460609436	1
[5]	[[176.56010229215002, 529.7991199657499]]	[80.633390933335, 188.165376819805]	0.7120941398096621	0.6872656930600197	1	527.5231419903265	49989	42888	0.07692307692307693	543.8799093598852	3755	4746	792	1002	1	0.6970246053246335	262.94399999999996	0.7120941398096621	0.7120941398096621	0.5070780639512625	1
[5]	[[17.85703081759999, 294.47119538239997]]	[5.119478466474995, 75.992947150095]	0.8242494444951374	0.671200169680685	1	521.1459038941969	49997	42950	0.07692307692307693	521.1459038941969	2857	3789	608	807	1	0.8126754885866495	276.05400000000003	0.8242494444951374	0.8242494444951374	0.6793871467505426	1
[5]	[[228.7368509755, 494.2583172912]]	[80.633390933335, 188.165376819805]	0.9519791176468131	0.8292909475956904	1	530.5015693109151	49989	42989	0.07692307692307693	548.5337020483048	3629	3812	776	816	1	0.9335330219242165	345.152	0.9519791176468131	0.9519791176468131	0.9062642404356048	1
[5]	[[-49.724426777000005, 271.0976857631]]	[-30.248505873960006, 91.25908233082001]	0.9935345783424604	0.8612645844871571	1	503.58155152337065	49997	43002	0.07692307692307693	503.58155152337065	3708	3708	795	795	1	0.9545585541046128	369.41	0.9935345783424604	0.9935345783424604	0.9871109583621306	1
[5]	[[-31.531384385400003, 210.6032391331]]	[23.34190158676501, 106.34379755782501]	0.43620821651896263	0.5881765852134686	1	485.9605685397498	49997	43054	0.07692307692307693	485.9605685397498	1866	2837	405	613	1	0.4336242806944053	100.952	0.43620821651896263	0.43620821651896263	0.1902776081586542	1
[5]	[[-25.34902738240001, 326.5271791368]]	[-39.608660513525, 91.25908233082001]	0.7593755139651003	0.7082623446746557	1	521.1734685205325	49997	43054	0.07692307692307693	521.1734685205325	3719	4517	803	975	1	0.7406916647895158	281.04999999999995	0.7593755139651003	0.7593755139651003	0.5766511712097602	1
[5, 10]	[[269.66186273425, 540.4210815333], [-0.4965463342, 2.5759372743599998]]	[80.633390933335, 200.12912442367]	0.9724095054008388	0.8816916649877256	1	538.2200052736332	49989	43094	0.15384615384615385	538.2200052736332	1711	1711	372	372	1	0.9668402150603437	175.584	0.9724095054008388	0.9724095054008388	0.945580246193904	1
[5]	[[-31.69200072435001, 173.19282948435]]	[26.782497168309998, 68.66381071352501]	0.6751492963205832	0.47905485827239014	1	483.9385552792131	49997	43177	0.07692307692307693	483.9385552792131	1131	2245	248	491	1	0.6712418174645576	132.4513333333333	0.6751492963205832	0.6751492963205832	0.45582657232217866	1
[5]	[[-49.724426777000005, 337.6772535824]]	[-35.610984730095, 98.15706513024]	0.7581151007850676	0.7282780206881319	3	521.1734685207341	49997	43203	0.07692307692307693	1563.5204055622023	3912	4575	865	1010	1	0.7237099126274744	282.5666666666667	0.7581151007850676	0.7581151007850676	0.5747385060383532	1
[5]	[[32.19715451410002, 337.6772535824]]	[-4.102314547390009, 113.39194969352499]	0.8792200069832177	0.8419261300297722	2	522.1858537418557	49997	43203	0.07692307692307693	1044.3717074837114	4157	4157	918	918	1	0.8661264223599062	295.596	0.8792200069832177	0.8792200069832177	0.7730278206795693	1
[5]	[[176.56010229215002, 337.6772535824]]	[-35.610984730095, 113.39194969352499]	0.834226691937044	0.8263293705140227	1	577.5297594608561	49989	43232	0.07692307692307693	577.5297594608561	2304	2304	512	512	1	0.8293938904935696	164.86399999999998	0.834226691937044	0.834226691937044	0.6959341735402237	1
[5]	[[228.7368509755, 494.2583172912]]	[82.755837233335, 188.165376819805]	0.940862140624293	0.8119172273024384	3	530.5015693109151	49989	43281	0.07692307692307693	1645.6011061449144	3396	3661	757	816	1	0.9227478774461317	336.488	0.940862140624293	0.940862140624293	0.8852215676601268	1
[5]	[[250.32510564039998, 540.4210815333]]	[88.062667272465, 188.165376819805]	0.9656679358432713	0.8324336007902523	1	528.3989102274966	49989	43301	0.07692307692307693	545.2482972304634	3241	3427	724	766	1	0.9468520119481564	354.27733333333333	0.9656679358432713	0.9656679358432713	0.9325145623158043	1
[5]	[[350.51439939215, 544.03069681135]]	[76.14589237633001, 197.691229766665]	0.9629093622636992	0.8715851054912226	2	501.3456101752044	49965	43301	0.07692307692307693	1008.364025438011	2006	2006	448	448	1	0.9572966710591122	199.21066666666667	0.9629093622636992	0.9629093622636992	0.9271944399350839	1
[5]	[[176.56010229215002, 544.03069681135]]	[66.567062980195, 188.165376819805]	0.8291891545991257	0.7834299929671256	1	527.5231419903265	49989	43353	0.07692307692307693	543.8799093598852	4101	4436	925	1002	1	0.8067952274609962	307.1	0.8291891545991257	0.8291891545991257	0.6875546541048128	1
[5]	[[-31.69200072435001, 294.47119538239997]]	[-25.369426306519998, 67.77886389425001]	0.7335082975275291	0.6084533284059093	1	520.866755503554	49997	43432	0.07692307692307693	520.866755503554	2561	3780	588	865	1	0.7210563991756104	248.91999999999996	0.7335082975275291	0.7335082975275291	0.5380344225417342	1
[5]	[[-31.531384385400003, 337.6772535824]]	[-23.225487213960005, 113.39194969352499]	0.8728066254654752	0.8280453252991616	1	521.1734685207341	49997	43459	0.07692307692307693	521.1734685207341	4400	4400	1010	1010	1	0.8338070145814027	325.2199999999999	0.8728066254654752	0.8728066254654752	0.7617914054564302	1
[5]	[[235.89274697284998, 544.03069681135]]	[71.13512922947, 167.74748817053]	0.9650274625316846	0.8659346925972382	1	530.5013897533814	49989	43479	0.07692307692307693	548.5334214896585	3530	3530	810	810	1	0.9467075216026135	334.8	0.9650274625316846	0.9650274625316846	0.931278003440342	1
[5]	[[239.20204698865, 540.4210815333]]	[44.14593605260999, 193.257009913525]	0.7626289294707194	0.8484475940350096	1	528.8432465448789	49989	43529	0.07692307692307693	545.9425727263731	3447	3447	798	798	1	0.7580308237814916	197.37199999999996	0.7626289294707194	0.7626289294707194	0.5816028840656554	1
[5]	[[-31.69200072435001, 210.6032391331]]	[-47.366909300669995, 66.86961904367]	0.9859438666408519	0.8471210210372191	1	485.9605685397498	49997	43551	0.07692307692307693	485.9605685397498	2483	2626	579	613	1	0.9672186752423644	342.382	0.9859438666408519	0.9859438666408519	0.9720853081667139	1
[5, 10]	[[-49.724426777000005, 173.19282948435], [0.7669342892799997, 3.6106141247199997]]	[-36.40566120366999, 68.66381071352501]	0.9910904689966079	0.9112152010389889	1	488.1077590898488	49997	43551	0.15384615384615385	488.1077590898488	1244	1244	289	289	1	0.9854326610508424	174.17066666666668	0.9910904689966079	0.9910904689966079	0.9822603177359163	1
[5]	[[250.32510564039998, 530.1678005596]]	[66.567062980195, 161.76309435169]	0.9156895219858202	0.8268831183317296	1	528.3989102274966	49989	43555	0.07692307692307693	545.2482972304634	3109	3296	723	766	1	0.9077514799517304	272.59200000000004	0.9156895219858202	0.9156895219858202	0.83848730067462	1
[5]	[[32.19715451410002, 210.6032391331]]	[-47.366909300669995, 128.16637287009502]	0.7571399656996688	0.8538959863840323	1	487.5748812887157	49997	43674	0.07692307692307693	487.5748812887157	2193	2193	521	521	1	0.7528553496365824	123.30333333333334	0.7571399656996688	0.7571399656996688	0.5732609276596956	1
[5]	[[-31.69200072435001, 230.2632209491]]	[-4.102314547390009, 85.84712308739]	0.9842547130594923	0.8786365299226986	1	486.4425313923551	49997	43674	0.07692307692307693	486.4425313923551	2851	2851	676	676	1	0.967889046035466	333.4933333333333	0.9842547130594923	0.9842547130594923	0.9687573401798235	1
[5]	[[176.56010229215002, 543.10177942715]]	[84.98453868647499, 188.165376819805]	0.6745793923218188	0.6552469952736042	3	527.5231419903265	49989	43685	0.07692307692307693	1631.6397280796557	3155	4216	749	1002	1	0.6607063273259111	248.668	0.6745793923218188	0.6745793923218188	0.4550573565452744	1
[5]	[[-49.724426777000005, 166.01390431714998]]	[-23.225487213960005, 85.84712308739]	0.9773821513468217	0.8870834029048018	2	484.9714928145421	49997	43758	0.07692307692307693	969.9429856290842	1982	1982	476	476	1	0.9715591916038774	234.82666666666665	0.9773821513468217	0.9773821513468217	0.9552758697713415	1
[5]	[[304.92552583425, 494.53545686575]]	[88.062667272465, 193.257009913525]	0.9869647329104975	0.8993825446464331	2	506.46760545013666	49965	43810	0.07692307692307693	1021.961267031677	2406	2406	584	584	1	0.9780798352177156	302.12266666666665	0.9869647329104975	0.9869647329104975	0.9740993840090896	1
[5]	[[228.7368509755, 497.78226062365]]	[72.39531396232, 173.014913927535]	0.966042845631435	0.8644817970746379	3	530.5015693109142	49989	43810	0.07692307692307693	1645.6011061449103	3403	3403	824	824	1	0.9474152442819102	346.6293333333333	0.966042845631435	0.966042845631435	0.9332387795956807	1
[5]	[[-31.69200072435001, 246.8729271491]]	[-25.369426306519998, 98.15706513024]	0.9617231355878968	0.8696152619910787	1	494.2593718762914	49997	43812	0.07692307692307693	494.2593718762914	2971	2971	720	720	1	0.9517977604666126	304.8	0.9617231355878968	0.9617231355878968	0.9249113895250162	1
[5]	[[-49.724426777000005, 379.69880262099997]]	[-35.610984730095, 66.86961904367]	0.3548584016730268	0.46040810690284806	3	517.359431601385	49997	43841	0.07692307692307693	1558.347868505194	2375	4633	579	1128	1	0.298012387768692	143.59199999999998	0.3548584016730268	0.3548584016730268	0.12592448523793523	1
[5]	[[-49.724426777000005, 210.6032391331]]	[-4.102314547390009, 67.77886389425001]	0.9896830274632858	0.8585719519696775	1	485.9605685397498	49997	43889	0.07692307692307693	485.9605685397498	2394	2494	588	613	1	0.9707857220761633	347.70399999999995	0.9896830274632858	0.9896830274632858	0.979472494848895	1
[5]	[[-49.724426777000005, 245.04839182715]]	[-23.225487213960005, 85.84712308739]	0.9841968014931812	0.8728424715527914	1	494.2593718762914	49997	43933	0.07692307692307693	494.2593718762914	2902	2902	718	718	1	0.9651922599697489	354.2133333333333	0.9841968014931812	0.9841968014931812	0.9686433440694083	1
[5]	[[195.95593572375, 529.7991199657499]]	[76.14589237633001, 188.165376819805]	0.8645442392118446	0.77039159676777	2	530.1918630053997	49989	44016	0.07692307692307693	1096.0995718918741	3325	3725	833	933	1	0.8477565859725765	314.874	0.8645442392118446	0.8645442392118446	0.7474367415543872	1
[5]	[[228.7368509755, 540.4210815333]]	[84.98453868647499, 193.257009913525]	0.925125834328256	0.7891238572607209	1	530.5015693109141	49989	44016	0.07692307692307693	548.5337020483032	2989	3321	749	832	1	0.9072468331847918	333.55466666666666	0.925125834328256	0.925125834328256	0.8558578093415518	1
[5]	[[-31.69200072435001, 294.47119538239997]]	[-4.102314547390009, 85.84712308739]	0.8878171572525331	0.7611045535922418	1	520.866755503554	49997	44035	0.07692307692307693	520.866755503554	3022	3441	760	865	1	0.8706182189688899	321.7333333333333	0.8878171572525331	0.8878171572525331	0.788219304711969	1
[5]	[[321.0112320281, 529.7991199657499]]	[44.14593605260999, 185.211401814975]	0.5241449820141201	0.8088784082075037	1	502.70490967644344	49965	44041	0.07692307692307693	505.1014213694429	2142	2142	539	539	1	0.5209937895053841	133.31266666666664	0.5241449820141201	0.5241449820141201	0.27472796217058226	1
[5]	[[-31.69200072435001, 245.04839182715]]	[-39.608660513525, 85.84712308739]	0.9841645955251213	0.8727758900343466	2	494.2593718762914	49997	44062	0.07692307692307693	988.5187437525828	2839	2839	718	718	1	0.9651603846427985	354.2133333333333	0.9841645955251213	0.9841645955251213	0.9685799510851255	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-29.93362321652, 68.66381071352501]	0.742087910351764	0.6158441374356617	1	520.866755503554	49997	44062	0.07692307692307693	520.866755503554	2352	3422	596	865	1	0.7291763814677781	252.30666666666667	0.742087910351764	0.742087910351764	0.5506944666902478	1
[5]	[[269.66186273425, 494.2583172912]]	[105.12826324830999, 161.76309435169]	0.8819152891275459	0.6851975046057042	1	524.8164021272149	49965	44106	0.07692307692307693	539.6506283237734	2043	2720	518	691	1	0.8728529113444957	279.3746666666667	0.8819152891275459	0.8819152891275459	0.7777745771969229	1
[5]	[[228.7368509755, 497.78226062365]]	[76.14589237633001, 195.568783466665]	0.9871067165212756	0.864447811119397	1	530.5015693109142	49989	44106	0.07692307692307693	548.5337020483034	3242	3242	824	824	1	0.9527356476834701	366.4053333333333	0.9871067165212756	0.9871067165212756	0.9743796698014139	1
